order_id,order_date,product_name,quantity,unit_price,gross_sales,discount_amount,refund_amount,net_sales,state
SS7041,2024-11-30,Attack on Titan T-Shirt,2,28,56,7.26,0,48.74,California
SS7042,2024-11-30,My Hero Academia Backpack,2,48,96,5.44,0,90.56,Texas
SS7043,2024-11-30,Dragon Ball Z Hat,3,22,66,4.67,0,61.33,North Carolina
SS7044,2024-12-01,Naruto Hoodie,1,55,55,0,0,55,Massachusetts
SS7045,2024-12-01,Anime Mystery Box,1,60,60,8.25,0,51.75,New Jersey
SS7046,2024-12-01,Anime Mystery Box,3,60,180,0,0,180,Colorado
SS7047,2024-12-01,Anime Mystery Box,1,60,60,0,0,60,Illinois
SS7048,2024-12-01,Naruto Hoodie,2,55,110,0,0,110,Washington
SS7049,2024-12-01,Anime Mystery Box,1,60,60,0,0,60,Florida
SS7050,2024-12-01,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS7051,2024-12-02,Anime Mystery Box,2,60,120,0,0,120,California
SS7052,2024-12-02,Demon Slayer Poster,1,15,15,2.99,12.01,0,Washington
SS7053,2024-12-02,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7054,2024-12-02,Naruto Hoodie,3,55,165,0,0,165,Texas
SS7055,2024-12-02,Attack on Titan T-Shirt,1,28,28,3.75,0,24.25,Massachusetts
SS7056,2024-12-02,Demon Slayer Poster,3,15,45,0,0,45,Florida
SS7057,2024-12-02,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS7058,2024-12-02,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Texas
SS7059,2024-12-02,Anime Mystery Box,2,60,120,13.98,0,106.02,Arizona
SS7060,2024-12-02,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS7061,2024-12-02,Naruto Hoodie,2,55,110,9.55,0,100.45,California
SS7062,2024-12-02,Anime Mystery Box,1,60,60,7.84,0,52.16,California
SS7063,2024-12-02,Demon Slayer Poster,2,15,30,0,0,30,New Jersey
SS7064,2024-12-02,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7065,2024-12-02,One Piece Figure,2,35,70,0,0,70,Washington
SS7066,2024-12-02,Demon Slayer Poster,2,15,30,0,0,30,Texas
SS7067,2024-12-03,My Hero Academia Backpack,2,48,96,0,0,96,Arizona
SS7068,2024-12-03,Naruto Hoodie,1,55,55,0,0,55,California
SS7069,2024-12-03,Naruto Hoodie,2,55,110,20.8,0,89.2,Missouri
SS7070,2024-12-03,My Hero Academia Backpack,2,48,96,0,0,96,New Jersey
SS7071,2024-12-03,My Hero Academia Backpack,1,48,48,0,0,48,Indiana
SS7072,2024-12-03,Anime Mystery Box,1,60,60,0,0,60,Missouri
SS7073,2024-12-03,Anime Mystery Box,3,60,180,0,0,180,California
SS7074,2024-12-03,My Hero Academia Backpack,2,48,96,0,0,96,Florida
SS7075,2024-12-04,Attack on Titan T-Shirt,1,28,28,0,0,28,Colorado
SS7076,2024-12-04,One Piece Figure,3,35,105,0,0,105,Texas
SS7077,2024-12-04,Naruto Hoodie,3,55,165,0,0,165,Florida
SS7078,2024-12-04,Anime Mystery Box,2,60,120,15.53,0,104.47,California
SS7079,2024-12-04,One Piece Figure,3,35,105,0,105,0,Florida
SS7080,2024-12-04,Dragon Ball Z Hat,2,22,44,0,0,44,Colorado
SS7081,2024-12-04,Jujutsu Kaisen Keychain,2,8,16,0,0,16,California
SS7082,2024-12-04,One Piece Figure,2,35,70,0,0,70,Florida
SS7083,2024-12-04,Demon Slayer Poster,2,15,30,0,0,30,California
SS7084,2024-12-04,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS7085,2024-12-04,Naruto Hoodie,2,55,110,0,0,110,California
SS7086,2024-12-04,Anime Mystery Box,3,60,180,23.11,0,156.89,California
SS7087,2024-12-04,Anime Mystery Box,1,60,60,0,0,60,California
SS7088,2024-12-05,Naruto Hoodie,1,55,55,0,0,55,Texas
SS7089,2024-12-05,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS7090,2024-12-05,Anime Mystery Box,1,60,60,0,60,0,New York
SS7091,2024-12-05,Anime Mystery Box,1,60,60,0,0,60,California
SS7092,2024-12-05,One Piece Figure,1,35,35,0,0,35,Florida
SS7093,2024-12-05,Anime Mystery Box,1,60,60,0,0,60,California
SS7094,2024-12-05,Attack on Titan T-Shirt,1,28,28,1.77,0,26.23,California
SS7095,2024-12-05,Anime Mystery Box,2,60,120,0,0,120,California
SS7096,2024-12-05,Anime Mystery Box,1,60,60,0,0,60,Michigan
SS7097,2024-12-05,Naruto Hoodie,3,55,165,8.94,0,156.06,New York
SS7098,2024-12-06,My Hero Academia Backpack,2,48,96,7.22,0,88.78,Texas
SS7099,2024-12-06,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7100,2024-12-06,Anime Mystery Box,1,60,60,0,0,60,Florida
SS7101,2024-12-06,Dragon Ball Z Hat,1,22,22,0,0,22,Florida
SS7102,2024-12-06,Dragon Ball Z Hat,2,22,44,0,44,0,California
SS7103,2024-12-06,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS7104,2024-12-06,Demon Slayer Poster,1,15,15,0,0,15,California
SS7105,2024-12-06,Naruto Hoodie,3,55,165,0,0,165,California
SS7106,2024-12-06,My Hero Academia Backpack,1,48,48,0,0,48,Texas
SS7107,2024-12-06,Naruto Hoodie,3,55,165,0,0,165,Florida
SS7108,2024-12-06,Anime Mystery Box,2,60,120,0,0,120,Texas
SS7109,2024-12-07,Anime Mystery Box,3,60,180,0,0,180,California
SS7110,2024-12-07,Anime Mystery Box,2,60,120,23.87,0,96.13,California
SS7111,2024-12-07,Attack on Titan T-Shirt,3,28,84,0,0,84,Texas
SS7112,2024-12-07,Anime Mystery Box,1,60,60,10.14,0,49.86,California
SS7113,2024-12-07,Jujutsu Kaisen Keychain,2,8,16,0,0,16,California
SS7114,2024-12-07,One Piece Figure,1,35,35,0,0,35,Arizona
SS7115,2024-12-07,Naruto Hoodie,1,55,55,0,0,55,Florida
SS7116,2024-12-07,Anime Mystery Box,2,60,120,0,0,120,New York
SS7117,2024-12-07,My Hero Academia Backpack,3,48,144,0,0,144,Florida
SS7118,2024-12-07,Dragon Ball Z Hat,1,22,22,3.99,0,18.01,Missouri
SS7119,2024-12-07,Naruto Hoodie,3,55,165,26.46,0,138.54,Florida
SS7120,2024-12-07,Anime Mystery Box,1,60,60,0,0,60,Florida
SS7121,2024-12-08,One Piece Figure,3,35,105,0,0,105,Florida
SS7122,2024-12-08,Naruto Hoodie,3,55,165,0,0,165,Georgia
SS7123,2024-12-08,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS7124,2024-12-08,Dragon Ball Z Hat,3,22,66,0,66,0,Georgia
SS7125,2024-12-08,Anime Mystery Box,3,60,180,0,0,180,Texas
SS7126,2024-12-08,Dragon Ball Z Hat,1,22,22,3.18,0,18.82,Illinois
SS7127,2024-12-08,Anime Mystery Box,3,60,180,0,0,180,Massachusetts
SS7128,2024-12-08,Naruto Hoodie,2,55,110,7.58,0,102.42,Virginia
SS7129,2024-12-08,Demon Slayer Poster,2,15,30,0,0,30,Texas
SS7130,2024-12-08,Attack on Titan T-Shirt,1,28,28,2.07,0,25.93,North Carolina
SS7131,2024-12-08,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7132,2024-12-09,Anime Mystery Box,2,60,120,0,0,120,North Carolina
SS7133,2024-12-09,Attack on Titan T-Shirt,3,28,84,8.51,0,75.49,Georgia
SS7134,2024-12-09,Anime Mystery Box,3,60,180,29.84,0,150.16,Texas
SS7135,2024-12-09,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7136,2024-12-09,Jujutsu Kaisen Keychain,1,8,8,0.63,0,7.37,Virginia
SS7137,2024-12-09,Attack on Titan T-Shirt,3,28,84,0,0,84,Texas
SS7138,2024-12-09,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7139,2024-12-09,One Piece Figure,3,35,105,0,0,105,California
SS7140,2024-12-09,Naruto Hoodie,3,55,165,0,0,165,Texas
SS7141,2024-12-10,Naruto Hoodie,1,55,55,0,0,55,New Jersey
SS7142,2024-12-10,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Washington
SS7143,2024-12-10,Anime Mystery Box,2,60,120,0,0,120,Virginia
SS7144,2024-12-10,One Piece Figure,2,35,70,0,70,0,Florida
SS7145,2024-12-10,My Hero Academia Backpack,3,48,144,0,0,144,North Carolina
SS7146,2024-12-10,My Hero Academia Backpack,1,48,48,0,0,48,Georgia
SS7147,2024-12-10,Naruto Hoodie,3,55,165,0,0,165,Texas
SS7148,2024-12-10,One Piece Figure,3,35,105,0,0,105,New Jersey
SS7149,2024-12-10,Dragon Ball Z Hat,3,22,66,0,66,0,Nevada
SS7150,2024-12-10,My Hero Academia Backpack,1,48,48,7.29,0,40.71,Pennsylvania
SS7151,2024-12-10,Attack on Titan T-Shirt,2,28,56,6.92,0,49.08,Florida
SS7152,2024-12-11,Anime Mystery Box,1,60,60,6.21,0,53.79,Florida
SS7153,2024-12-11,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS7154,2024-12-11,One Piece Figure,3,35,105,0,0,105,Texas
SS7155,2024-12-11,Naruto Hoodie,1,55,55,6.1,48.9,0,North Carolina
SS7156,2024-12-11,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS7157,2024-12-11,Attack on Titan T-Shirt,1,28,28,2.59,0,25.41,Texas
SS7158,2024-12-12,Naruto Hoodie,1,55,55,0,55,0,Missouri
SS7159,2024-12-12,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7160,2024-12-12,Naruto Hoodie,1,55,55,0,0,55,Florida
SS7161,2024-12-12,Naruto Hoodie,3,55,165,0,0,165,Indiana
SS7162,2024-12-12,Naruto Hoodie,1,55,55,0,0,55,Indiana
SS7163,2024-12-12,Attack on Titan T-Shirt,1,28,28,0,0,28,Washington
SS7164,2024-12-12,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Tennessee
SS7165,2024-12-12,Anime Mystery Box,2,60,120,0,0,120,Florida
SS7166,2024-12-12,Naruto Hoodie,3,55,165,0,0,165,Florida
SS7167,2024-12-12,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7168,2024-12-12,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Missouri
SS7169,2024-12-12,My Hero Academia Backpack,1,48,48,0,0,48,Texas
SS7170,2024-12-12,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7171,2024-12-12,Anime Mystery Box,3,60,180,0,0,180,New York
SS7172,2024-12-12,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS7173,2024-12-12,Anime Mystery Box,2,60,120,0,0,120,North Carolina
SS7174,2024-12-13,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Texas
SS7175,2024-12-13,Attack on Titan T-Shirt,3,28,84,9.36,0,74.64,California
SS7176,2024-12-13,Naruto Hoodie,2,55,110,0,0,110,California
SS7177,2024-12-13,Naruto Hoodie,2,55,110,0,0,110,California
SS7178,2024-12-13,One Piece Figure,3,35,105,0,0,105,California
SS7179,2024-12-13,Anime Mystery Box,1,60,60,0,0,60,Florida
SS7180,2024-12-13,My Hero Academia Backpack,3,48,144,0,0,144,Texas
SS7181,2024-12-13,Naruto Hoodie,1,55,55,0,0,55,Florida
SS7182,2024-12-13,Dragon Ball Z Hat,3,22,66,0,0,66,Texas
SS7183,2024-12-13,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS7184,2024-12-13,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS7185,2024-12-13,Demon Slayer Poster,3,15,45,0,0,45,Florida
SS7186,2024-12-13,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7187,2024-12-14,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7188,2024-12-14,My Hero Academia Backpack,2,48,96,0,0,96,Texas
SS7189,2024-12-14,Anime Mystery Box,3,60,180,19.39,0,160.61,Florida
SS7190,2024-12-14,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS7191,2024-12-14,Jujutsu Kaisen Keychain,3,8,24,0,0,24,California
SS7192,2024-12-14,Naruto Hoodie,3,55,165,0,0,165,North Carolina
SS7193,2024-12-14,Anime Mystery Box,2,60,120,0,0,120,Florida
SS7194,2024-12-14,Anime Mystery Box,3,60,180,0,0,180,North Carolina
SS7195,2024-12-14,Naruto Hoodie,3,55,165,0,0,165,North Carolina
SS7196,2024-12-14,Anime Mystery Box,1,60,60,0,0,60,Illinois
SS7197,2024-12-14,Anime Mystery Box,3,60,180,0,0,180,California
SS7198,2024-12-14,Naruto Hoodie,3,55,165,0,0,165,Florida
SS7199,2024-12-15,Anime Mystery Box,2,60,120,16.38,0,103.62,California
SS7200,2024-12-15,Anime Mystery Box,1,60,60,0,0,60,New York
SS7201,2024-12-15,Anime Mystery Box,1,60,60,0,60,0,Ohio
SS7202,2024-12-15,Dragon Ball Z Hat,1,22,22,0,0,22,Washington
SS7203,2024-12-15,Naruto Hoodie,3,55,165,0,0,165,Nevada
SS7204,2024-12-15,Attack on Titan T-Shirt,1,28,28,0,0,28,California
SS7205,2024-12-15,Naruto Hoodie,1,55,55,0,55,0,Texas
SS7206,2024-12-16,Naruto Hoodie,1,55,55,0,0,55,California
SS7207,2024-12-16,Anime Mystery Box,2,60,120,20.34,0,99.66,Nevada
SS7208,2024-12-16,Naruto Hoodie,3,55,165,0,0,165,Texas
SS7209,2024-12-16,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7210,2024-12-16,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS7211,2024-12-16,Naruto Hoodie,2,55,110,21.83,0,88.17,New Jersey
SS7212,2024-12-16,Jujutsu Kaisen Keychain,3,8,24,0,0,24,California
SS7213,2024-12-16,Dragon Ball Z Hat,3,22,66,0,0,66,Missouri
SS7214,2024-12-16,Anime Mystery Box,3,60,180,0,0,180,California
SS7215,2024-12-16,Anime Mystery Box,3,60,180,0,0,180,Texas
SS7216,2024-12-16,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS7217,2024-12-17,Anime Mystery Box,3,60,180,0,0,180,Virginia
SS7218,2024-12-17,Jujutsu Kaisen Keychain,3,8,24,0,0,24,North Carolina
SS7219,2024-12-17,Naruto Hoodie,1,55,55,0,0,55,California
SS7220,2024-12-17,My Hero Academia Backpack,2,48,96,18.32,0,77.68,Georgia
SS7221,2024-12-17,Anime Mystery Box,2,60,120,0,0,120,California
SS7222,2024-12-17,Attack on Titan T-Shirt,3,28,84,0,0,84,Ohio
SS7223,2024-12-17,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS7224,2024-12-17,Naruto Hoodie,2,55,110,14.79,0,95.21,Texas
SS7225,2024-12-17,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS7226,2024-12-17,Naruto Hoodie,3,55,165,0,0,165,Florida
SS7227,2024-12-17,Anime Mystery Box,2,60,120,0,0,120,North Carolina
SS7228,2024-12-17,Naruto Hoodie,2,55,110,0,0,110,California
SS7229,2024-12-17,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Georgia
SS7230,2024-12-17,Dragon Ball Z Hat,2,22,44,0,0,44,Texas
SS7231,2024-12-17,My Hero Academia Backpack,1,48,48,0,0,48,California
SS7232,2024-12-17,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS7233,2024-12-18,My Hero Academia Backpack,1,48,48,2.78,0,45.22,New Jersey
SS7234,2024-12-18,Anime Mystery Box,3,60,180,29.36,0,150.64,Texas
SS7235,2024-12-18,Anime Mystery Box,2,60,120,0,120,0,California
SS7236,2024-12-18,One Piece Figure,2,35,70,8.59,0,61.41,Colorado
SS7237,2024-12-18,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7238,2024-12-18,Anime Mystery Box,1,60,60,0,0,60,New York
SS7239,2024-12-18,Naruto Hoodie,3,55,165,20.71,0,144.29,Nevada
SS7240,2024-12-18,Attack on Titan T-Shirt,3,28,84,0,0,84,Tennessee
SS7241,2024-12-18,Anime Mystery Box,2,60,120,13.6,0,106.4,Florida
SS7242,2024-12-18,Anime Mystery Box,3,60,180,0,0,180,Ohio
SS7243,2024-12-18,Naruto Hoodie,3,55,165,14.98,150.02,0,Michigan
SS7244,2024-12-18,Anime Mystery Box,1,60,60,6.99,0,53.01,Florida
SS7245,2024-12-19,Anime Mystery Box,2,60,120,0,0,120,Pennsylvania
SS7246,2024-12-19,Demon Slayer Poster,3,15,45,4.99,0,40.01,Missouri
SS7247,2024-12-19,Anime Mystery Box,2,60,120,8.16,0,111.84,California
SS7248,2024-12-19,Naruto Hoodie,1,55,55,0,0,55,Florida
SS7249,2024-12-19,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS7250,2024-12-19,Naruto Hoodie,2,55,110,0,0,110,California
SS7251,2024-12-19,Naruto Hoodie,1,55,55,0,0,55,Florida
SS7252,2024-12-19,Naruto Hoodie,3,55,165,0,165,0,New York
SS7253,2024-12-19,One Piece Figure,3,35,105,0,0,105,California
SS7254,2024-12-19,Naruto Hoodie,3,55,165,9.31,0,155.69,Massachusetts
SS7255,2024-12-19,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7256,2024-12-20,Jujutsu Kaisen Keychain,2,8,16,2.02,0,13.98,California
SS7257,2024-12-20,Anime Mystery Box,2,60,120,0,0,120,California
SS7258,2024-12-20,Anime Mystery Box,3,60,180,27.36,0,152.64,Texas
SS7259,2024-12-20,Anime Mystery Box,3,60,180,0,0,180,Massachusetts
SS7260,2024-12-20,Naruto Hoodie,1,55,55,0,0,55,Georgia
SS7261,2024-12-20,Anime Mystery Box,1,60,60,11.41,0,48.59,North Carolina
SS7262,2024-12-20,Demon Slayer Poster,1,15,15,0,0,15,Washington
SS7263,2024-12-20,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS7264,2024-12-20,Anime Mystery Box,1,60,60,0,60,0,Texas
SS7265,2024-12-20,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS7266,2024-12-20,Anime Mystery Box,3,60,180,0,0,180,Tennessee
SS7267,2024-12-20,Naruto Hoodie,1,55,55,0,0,55,Pennsylvania
SS7268,2024-12-20,Dragon Ball Z Hat,3,22,66,6.2,0,59.8,Texas
SS7269,2024-12-20,Naruto Hoodie,1,55,55,0,55,0,Texas
SS7270,2024-12-20,Attack on Titan T-Shirt,2,28,56,0,0,56,North Carolina
SS7271,2024-12-21,Anime Mystery Box,3,60,180,0,0,180,California
SS7272,2024-12-21,Anime Mystery Box,3,60,180,28.42,0,151.58,California
SS7273,2024-12-21,Naruto Hoodie,1,55,55,0,0,55,Florida
SS7274,2024-12-21,Jujutsu Kaisen Keychain,3,8,24,0,24,0,California
SS7275,2024-12-21,Anime Mystery Box,2,60,120,0,0,120,California
SS7276,2024-12-21,Naruto Hoodie,2,55,110,12.38,0,97.62,Michigan
SS7277,2024-12-21,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS7278,2024-12-21,Attack on Titan T-Shirt,2,28,56,7.11,0,48.89,Indiana
SS7279,2024-12-21,Anime Mystery Box,1,60,60,0,0,60,Tennessee
SS7280,2024-12-21,Attack on Titan T-Shirt,1,28,28,0,0,28,Texas
SS7281,2024-12-21,Attack on Titan T-Shirt,3,28,84,0,0,84,Virginia
SS7282,2024-12-21,Naruto Hoodie,3,55,165,0,0,165,Colorado
SS7283,2024-12-21,Naruto Hoodie,3,55,165,19.96,0,145.04,Missouri
SS7284,2024-12-21,Naruto Hoodie,1,55,55,0,0,55,Texas
SS7285,2024-12-22,Naruto Hoodie,1,55,55,9.67,0,45.33,Massachusetts
SS7286,2024-12-22,One Piece Figure,2,35,70,9.98,0,60.02,Texas
SS7287,2024-12-22,My Hero Academia Backpack,1,48,48,0,0,48,Virginia
SS7288,2024-12-22,My Hero Academia Backpack,3,48,144,0,0,144,Arizona
SS7289,2024-12-22,Jujutsu Kaisen Keychain,3,8,24,0,0,24,California
SS7290,2024-12-22,Anime Mystery Box,2,60,120,0,0,120,California
SS7291,2024-12-22,Demon Slayer Poster,1,15,15,1.32,0,13.68,Florida
SS7292,2024-12-22,One Piece Figure,3,35,105,0,0,105,California
SS7293,2024-12-22,Jujutsu Kaisen Keychain,3,8,24,0,24,0,Texas
SS7294,2024-12-22,Jujutsu Kaisen Keychain,2,8,16,0,16,0,Texas
SS7295,2024-12-22,Attack on Titan T-Shirt,3,28,84,0,0,84,Colorado
SS7296,2024-12-23,Anime Mystery Box,2,60,120,0,0,120,Florida
SS7297,2024-12-23,Naruto Hoodie,1,55,55,0,0,55,Tennessee
SS7298,2024-12-23,Demon Slayer Poster,1,15,15,1.16,0,13.84,Indiana
SS7299,2024-12-23,Naruto Hoodie,2,55,110,8.74,0,101.26,New York
SS7300,2024-12-23,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Florida
SS7301,2024-12-23,Naruto Hoodie,2,55,110,0,0,110,Florida
SS7302,2024-12-23,Naruto Hoodie,2,55,110,7.23,0,102.77,Georgia
SS7303,2024-12-23,Jujutsu Kaisen Keychain,3,8,24,0,0,24,North Carolina
SS7304,2024-12-23,Naruto Hoodie,1,55,55,2.88,0,52.12,Ohio
SS7305,2024-12-23,Anime Mystery Box,2,60,120,0,0,120,Florida
SS7306,2024-12-23,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Missouri
SS7307,2024-12-23,Naruto Hoodie,2,55,110,0,0,110,California
SS7308,2024-12-24,Demon Slayer Poster,3,15,45,0,0,45,California
SS7309,2024-12-24,Dragon Ball Z Hat,3,22,66,0,0,66,Texas
SS7310,2024-12-24,One Piece Figure,3,35,105,0,0,105,Florida
SS7311,2024-12-24,Demon Slayer Poster,2,15,30,0,0,30,Pennsylvania
SS7312,2024-12-24,One Piece Figure,2,35,70,0,0,70,Texas
SS7313,2024-12-24,Naruto Hoodie,3,55,165,0,165,0,Virginia
SS7314,2024-12-24,Naruto Hoodie,2,55,110,0,0,110,Texas
SS7315,2024-12-24,Demon Slayer Poster,3,15,45,0,0,45,Ohio
SS7316,2024-12-24,Jujutsu Kaisen Keychain,2,8,16,2.58,13.42,0,Colorado
SS7317,2024-12-24,Naruto Hoodie,3,55,165,0,0,165,Michigan
SS7318,2024-12-24,My Hero Academia Backpack,3,48,144,0,0,144,Texas
SS7319,2024-12-24,Dragon Ball Z Hat,3,22,66,12.42,0,53.58,Texas
SS7320,2024-12-24,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Florida
SS7321,2024-12-24,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS7322,2024-12-24,One Piece Figure,3,35,105,18.6,0,86.4,California
SS7323,2024-12-24,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7324,2024-12-24,Anime Mystery Box,2,60,120,11.49,0,108.51,New York
SS7325,2024-12-25,Anime Mystery Box,2,60,120,16.63,103.37,0,Washington
SS7326,2024-12-25,Attack on Titan T-Shirt,2,28,56,0,0,56,Florida
SS7327,2024-12-25,Anime Mystery Box,1,60,60,0,0,60,Virginia
SS7328,2024-12-25,Anime Mystery Box,1,60,60,0,0,60,New York
SS7329,2024-12-25,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS7330,2024-12-25,Anime Mystery Box,1,60,60,11.92,0,48.08,Texas
SS7331,2024-12-25,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS7332,2024-12-25,Naruto Hoodie,1,55,55,9.11,0,45.89,Ohio
SS7333,2024-12-25,Naruto Hoodie,1,55,55,0,0,55,California
SS7334,2024-12-25,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS7335,2024-12-25,Naruto Hoodie,2,55,110,0,0,110,Tennessee
SS7336,2024-12-25,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS7337,2024-12-25,Attack on Titan T-Shirt,2,28,56,0,0,56,Illinois
SS7338,2024-12-25,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7339,2024-12-25,Demon Slayer Poster,2,15,30,0,0,30,Massachusetts
SS7340,2024-12-26,Anime Mystery Box,1,60,60,11.27,0,48.73,Illinois
SS7341,2024-12-26,One Piece Figure,1,35,35,0,0,35,Michigan
SS7342,2024-12-26,Anime Mystery Box,3,60,180,0,0,180,Texas
SS7343,2024-12-26,Demon Slayer Poster,1,15,15,0,0,15,California
SS7344,2024-12-26,Naruto Hoodie,2,55,110,17.66,0,92.34,Texas
SS7345,2024-12-26,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Georgia
SS7346,2024-12-26,Anime Mystery Box,1,60,60,5.15,0,54.85,Washington
SS7347,2024-12-26,Anime Mystery Box,3,60,180,0,0,180,California
SS7348,2024-12-26,Anime Mystery Box,1,60,60,7.32,0,52.68,California
SS7349,2024-12-26,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7350,2024-12-26,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS7351,2024-12-26,Naruto Hoodie,3,55,165,0,0,165,Texas
SS7352,2024-12-26,Jujutsu Kaisen Keychain,3,8,24,0,0,24,North Carolina
SS7353,2024-12-26,Anime Mystery Box,3,60,180,0,0,180,Florida
SS7354,2024-12-27,Dragon Ball Z Hat,1,22,22,0,0,22,Florida
SS7355,2024-12-27,Anime Mystery Box,3,60,180,0,0,180,Arizona
SS7356,2024-12-27,Anime Mystery Box,1,60,60,0,60,0,Nevada
SS7357,2024-12-27,My Hero Academia Backpack,3,48,144,0,0,144,Texas
SS7358,2024-12-27,Anime Mystery Box,1,60,60,0,60,0,California
SS7359,2024-12-27,Demon Slayer Poster,3,15,45,6.27,0,38.73,Florida
SS7360,2024-12-27,My Hero Academia Backpack,2,48,96,0,0,96,Florida
SS7361,2024-12-27,My Hero Academia Backpack,2,48,96,0,0,96,Texas
SS7362,2024-12-27,Naruto Hoodie,1,55,55,0,0,55,Texas
SS7363,2024-12-27,Attack on Titan T-Shirt,3,28,84,12.5,0,71.5,New Jersey
SS7364,2024-12-27,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS7365,2024-12-27,Attack on Titan T-Shirt,1,28,28,4.11,0,23.89,Texas
SS7366,2024-12-27,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS7367,2024-12-27,Anime Mystery Box,1,60,60,0,0,60,Georgia
SS7368,2024-12-27,Anime Mystery Box,3,60,180,0,0,180,Indiana
SS7369,2024-12-27,My Hero Academia Backpack,3,48,144,23.52,0,120.48,Florida
SS7370,2024-12-28,My Hero Academia Backpack,3,48,144,8,0,136,California
SS7371,2024-12-28,Naruto Hoodie,3,55,165,0,0,165,Florida
SS7372,2024-12-28,Anime Mystery Box,1,60,60,0,0,60,Texas
SS7373,2024-12-28,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Ohio
SS7374,2024-12-28,Naruto Hoodie,1,55,55,0,0,55,Nevada
SS7375,2024-12-28,One Piece Figure,1,35,35,0,0,35,California
SS7376,2024-12-28,Attack on Titan T-Shirt,2,28,56,0,56,0,Virginia
SS7377,2024-12-28,One Piece Figure,2,35,70,0,0,70,Georgia
SS7378,2024-12-28,Jujutsu Kaisen Keychain,1,8,8,0.45,0,7.55,California
SS7379,2024-12-28,My Hero Academia Backpack,1,48,48,0,0,48,Texas
SS7380,2024-12-28,Demon Slayer Poster,1,15,15,2.66,0,12.34,Texas
SS7381,2024-12-28,My Hero Academia Backpack,3,48,144,27.59,0,116.41,Texas
SS7382,2024-12-28,My Hero Academia Backpack,1,48,48,0,0,48,Ohio
SS7383,2024-12-28,Naruto Hoodie,1,55,55,0,0,55,California
SS7384,2024-12-28,Naruto Hoodie,1,55,55,3.76,0,51.24,Missouri
SS7385,2024-12-28,One Piece Figure,3,35,105,0,0,105,California
SS7386,2024-12-28,Naruto Hoodie,1,55,55,0,0,55,California
SS7387,2024-12-29,Anime Mystery Box,1,60,60,0,0,60,Texas
